comment_id,anonymous,graduating_year,job_title,program,overall_score,job_support,school
261254,False,2019,,FullStack program,5.0,5.0,le-wagon
261246,False,2019,,FullStack program,5.0,5.0,le-wagon
261245,False,2019,,FullStack program,5.0,5.0,le-wagon
261193,False,2019,,FullStack program,5.0,5.0,le-wagon
261168,False,2019,,FullStack program,5.0,5.0,le-wagon
261166,False,2019,,FullStack program,5.0,5.0,le-wagon
261152,False,2019,,FullStack program,5.0,5.0,le-wagon
261116,False,2019,,FullStack program,5.0,5.0,le-wagon
261115,False,2018,,FullStack program,5.0,5.0,le-wagon
261106,False,2019,,FullStack program,4.0,4.0,le-wagon
261085,False,2019,,FullStack program,5.0,5.0,le-wagon
261083,False,2019,,FullStack program,5.0,5.0,le-wagon
261078,False,2019,,FullStack program,5.0,5.0,le-wagon
261076,False,2019,,FullStack program,5.0,5.0,le-wagon
261074,False,2019,,FullStack program,4.7,4.0,le-wagon
261073,False,2019,,FullStack program,5.0,5.0,le-wagon
261055,False,2019,,FullStack program,5.0,5.0,le-wagon
261054,False,2019,,FullStack program,5.0,5.0,le-wagon
261052,False,2019,,FullStack program,5.0,5.0,le-wagon
261047,False,2019,,FullStack program,5.0,5.0,le-wagon
261046,False,2019,,FullStack program,4.7,4.0,le-wagon
261045,False,2019,,FullStack program,5.0,5.0,le-wagon
261026,False,2019,,FullStack program,5.0,5.0,le-wagon
261019,False,2019,,FullStack program,5.0,5.0,le-wagon
261003,False,2019,,FullStack program,5.0,5.0,le-wagon
260989,False,2019,,FullStack program,5.0,5.0,le-wagon
260988,False,2019,,FullStack program,5.0,5.0,le-wagon
260982,False,2019,,,5.0,5.0,le-wagon
260981,False,2019,,,5.0,5.0,le-wagon
260962,False,2019,,,4.7,4.0,le-wagon
260954,False,2019,,FullStack program,5.0,5.0,le-wagon
260941,False,2019,,FullStack program,5.0,5.0,le-wagon
260938,False,2019,,FullStack program,5.0,5.0,le-wagon
260937,False,2019,,FullStack program,5.0,5.0,le-wagon
260935,False,2019,,FullStack program,4.7,4.0,le-wagon
260885,False,2019,,FullStack program,5.0,5.0,le-wagon
260851,False,2019,,FullStack program,5.0,5.0,le-wagon
260846,True,2019,,FullStack program,5.0,5.0,le-wagon
260825,False,2019,,FullStack program,5.0,5.0,le-wagon
260808,False,2019,,FullStack program,5.0,5.0,le-wagon
260777,False,2019,,FullStack program,5.0,5.0,le-wagon
260774,False,2019,,FullStack program,5.0,5.0,le-wagon
260771,False,2019,,FullStack program,5.0,5.0,le-wagon
260764,False,2019,,FullStack program,5.0,5.0,le-wagon
260743,False,2019,,FullStack program,4.3,4.0,le-wagon
260740,False,2019,,FullStack program,5.0,5.0,le-wagon
260732,False,2019,,FullStack program,5.0,5.0,le-wagon
260731,False,2019,,FullStack program,5.0,5.0,le-wagon
260730,False,2019,,FullStack program,5.0,5.0,le-wagon
260727,False,2019,,FullStack program,4.7,4.0,le-wagon
260708,False,2019,,FullStack program,5.0,5.0,le-wagon
260703,False,2019,,FullStack program,5.0,5.0,le-wagon
260696,False,2019,,FullStack program,4.7,4.0,le-wagon
260694,False,2019,,FullStack program,5.0,5.0,le-wagon
260693,False,2019,,FullStack program,5.0,5.0,le-wagon
260692,False,2019,,FullStack program,5.0,5.0,le-wagon
260673,False,2019,,FullStack program,5.0,5.0,le-wagon
260632,False,2019,,FullStack program,5.0,5.0,le-wagon
260623,False,2018,,FullStack program,5.0,5.0,le-wagon
260607,False,2019,,FullStack program,5.0,5.0,le-wagon
260562,False,2019,,FullStack program,5.0,5.0,le-wagon
260519,False,2019,,FullStack program,5.0,5.0,le-wagon
260431,False,2019,,FullStack program,5.0,5.0,le-wagon
260381,False,2019,,FullStack program,5.0,5.0,le-wagon
260380,False,2019,,FullStack program,5.0,5.0,le-wagon
260347,False,2019,,FullStack program,4.7,4.0,le-wagon
260186,False,2019,,FullStack program,5.0,5.0,le-wagon
260132,False,2019,,FullStack program,5.0,5.0,le-wagon
260127,False,2019,,FullStack program,4.7,4.0,le-wagon
260126,False,2019,,FullStack program,5.0,5.0,le-wagon
260123,False,2019,,FullStack program,5.0,5.0,le-wagon
260077,False,2019,,FullStack program,5.0,5.0,le-wagon
260074,False,2019,,,5.0,5.0,le-wagon
260053,False,2019,,FullStack program,5.0,5.0,le-wagon
260007,False,2019,,FullStack program,4.7,4.0,le-wagon
260006,False,2019,,,4.7,4.0,le-wagon
260003,False,2019,,,5.0,5.0,le-wagon
259999,False,2019,,FullStack program,5.0,5.0,le-wagon
259977,True,2019,,FullStack program,5.0,5.0,le-wagon
259966,True,2019,,FullStack program,5.0,5.0,le-wagon
259963,False,2019,,FullStack program,5.0,5.0,le-wagon
259960,False,2019,,FullStack program,5.0,5.0,le-wagon
259956,False,2019,,FullStack program,4.7,4.0,le-wagon
259919,False,2019,,FullStack program,5.0,5.0,le-wagon
259910,False,2019,,FullStack program,5.0,5.0,le-wagon
259909,False,2019,,,5.0,5.0,le-wagon
259908,False,2019,,FullStack program,5.0,5.0,le-wagon
259907,True,2019,,FullStack program,4.7,4.0,le-wagon
259906,False,2019,,,5.0,5.0,le-wagon
259901,False,2019,,FullStack program,5.0,5.0,le-wagon
259897,False,2019,,,5.0,5.0,le-wagon
259791,False,2019,,FullStack program,5.0,5.0,le-wagon
259790,False,2019,,FullStack program,4.7,4.0,le-wagon
259788,False,2019,,,4.3,4.0,le-wagon
259783,False,2019,,FullStack program,5.0,5.0,le-wagon
259763,False,2018,,FullStack program,5.0,5.0,le-wagon
259754,False,2019,,FullStack program,4.7,4.0,le-wagon
259753,True,2019,,FullStack program,5.0,5.0,le-wagon
259751,False,2019,,FullStack program,4.7,4.0,le-wagon
259750,False,2019,,FullStack program,5.0,5.0,le-wagon
259641,False,2019,,FullStack program,4.7,4.0,le-wagon
259626,False,2018,,FullStack program,5.0,5.0,le-wagon
259598,False,2019,,FullStack program,5.0,5.0,le-wagon
259591,False,2019,,FullStack program,5.0,5.0,le-wagon
259550,True,2019,,FullStack program,5.0,5.0,le-wagon
259547,True,2019,,,1.0,1.0,le-wagon
259514,False,2019,,FullStack program,5.0,5.0,le-wagon
259510,False,2019,,FullStack program,4.7,4.0,le-wagon
259487,False,2019,,FullStack program,5.0,5.0,le-wagon
259470,False,2019,,FullStack program,5.0,5.0,le-wagon
259438,False,2019,,FullStack program,5.0,5.0,le-wagon
259303,False,2019,,FullStack program,5.0,5.0,le-wagon
259286,False,2019,,FullStack program,5.0,5.0,le-wagon
259228,False,2019,,FullStack program,4.7,4.0,le-wagon
258897,False,2019,,FullStack program,5.0,5.0,le-wagon
258878,False,2019,,FullStack program,5.0,5.0,le-wagon
258837,False,2019,,,5.0,5.0,le-wagon
258830,False,2019,,,5.0,5.0,le-wagon
258801,False,2019,,FullStack program,5.0,5.0,le-wagon
258760,False,2019,,,5.0,5.0,le-wagon
258752,False,2019,,FullStack program,5.0,5.0,le-wagon
258725,False,2019,,FullStack program,5.0,5.0,le-wagon
258705,False,2018,,FullStack program,5.0,5.0,le-wagon
258694,False,2019,,FullStack program,5.0,5.0,le-wagon
258663,False,2019,,FullStack program,4.7,4.0,le-wagon
258652,False,2019,,FullStack program,5.0,5.0,le-wagon
258510,False,2019,,FullStack program,5.0,5.0,le-wagon
258499,False,2019,,FullStack program,5.0,5.0,le-wagon
258454,False,2019,,FullStack program,5.0,5.0,le-wagon
258453,False,2019,,FullStack program,5.0,5.0,le-wagon
258382,False,2019,,FullStack program,5.0,5.0,le-wagon
258378,False,2019,,FullStack program,4.7,4.0,le-wagon
258372,False,2019,,FullStack program,5.0,5.0,le-wagon
258358,False,2019,,FullStack program,5.0,5.0,le-wagon
258274,False,2019,,FullStack program,4.7,4.0,le-wagon
258267,False,2019,,FullStack program,5.0,5.0,le-wagon
258249,False,2019,,FullStack program,5.0,5.0,le-wagon
258221,False,2019,,,5.0,5.0,le-wagon
258202,False,2019,,FullStack program,5.0,5.0,le-wagon
258193,False,2019,,FullStack program,5.0,5.0,le-wagon
258192,False,2019,,FullStack program,5.0,5.0,le-wagon
258190,False,2019,,,5.0,5.0,le-wagon
258157,False,2019,,FullStack program,5.0,5.0,le-wagon
258130,False,2019,,FullStack program,5.0,5.0,le-wagon
258124,False,2019,,FullStack program,5.0,5.0,le-wagon
258080,False,2019,,FullStack program,5.0,5.0,le-wagon
258079,False,2019,,FullStack program,5.0,5.0,le-wagon
258029,False,2019,,,4.3,4.0,le-wagon
258002,False,2019,,,5.0,5.0,le-wagon
257979,False,2019,,,5.0,5.0,le-wagon
257971,False,2019,,,5.0,5.0,le-wagon
257938,False,2019,,,5.0,5.0,le-wagon
257937,False,2019,,FullStack program,5.0,5.0,le-wagon
257903,False,2019,,FullStack program,5.0,5.0,le-wagon
257900,False,2019,,FullStack program,5.0,5.0,le-wagon
257895,False,2019,,,5.0,5.0,le-wagon
257893,False,2019,,FullStack program,5.0,5.0,le-wagon
257891,False,2019,,FullStack program,5.0,5.0,le-wagon
257842,False,2019,,FullStack program,5.0,5.0,le-wagon
257803,False,2019,,FullStack program,5.0,5.0,le-wagon
257795,False,2019,,FullStack program,5.0,5.0,le-wagon
257755,False,2019,,,5.0,5.0,le-wagon
257743,False,2019,,FullStack program,5.0,5.0,le-wagon
257689,False,2019,,FullStack program,5.0,5.0,le-wagon
257683,False,2019,,FullStack program,5.0,5.0,le-wagon
257659,False,2019,,FullStack program,5.0,5.0,le-wagon
257655,False,2019,,FullStack program,4.7,4.0,le-wagon
257652,False,2019,,FullStack program,5.0,5.0,le-wagon
257581,False,2019,,FullStack program,5.0,5.0,le-wagon
257449,False,2019,,FullStack program,5.0,5.0,le-wagon
257200,False,2019,,FullStack program,5.0,5.0,le-wagon
257122,False,2019,,FullStack program,5.0,5.0,le-wagon
256582,False,2018,,,5.0,5.0,le-wagon
256448,False,2019,,FullStack program,5.0,5.0,le-wagon
256442,False,2019,,FullStack program,4.7,4.0,le-wagon
256314,False,2019,,FullStack program,5.0,5.0,le-wagon
256297,False,2019,,FullStack program,5.0,5.0,le-wagon
256295,False,2019,,FullStack program,5.0,5.0,le-wagon
256292,False,2019,,FullStack program,5.0,5.0,le-wagon
256278,False,2019,,FullStack program,5.0,5.0,le-wagon
256252,False,2019,,,4.7,4.0,le-wagon
256251,False,2019,,,5.0,5.0,le-wagon
256248,False,2019,,,5.0,,le-wagon
256211,False,2019,,,5.0,5.0,le-wagon
256207,False,2019,,,5.0,5.0,le-wagon
256200,False,2019,,,5.0,,le-wagon
256201,False,2019,,,5.0,,le-wagon
256172,False,2019,,FullStack program,5.0,5.0,le-wagon
256168,False,2019,,,5.0,5.0,le-wagon
256158,False,2019,,FullStack program,5.0,5.0,le-wagon
256156,False,2019,,,5.0,5.0,le-wagon
256154,False,2019,,,5.0,5.0,le-wagon
256153,False,2019,,FullStack program,5.0,5.0,le-wagon
256124,False,2019,,FullStack program,5.0,5.0,le-wagon
256123,False,2019,,FullStack program,5.0,5.0,le-wagon
256079,False,2019,,FullStack program,5.0,5.0,le-wagon
256075,False,2019,,,5.0,5.0,le-wagon
256074,False,2019,,,5.0,5.0,le-wagon
256072,False,2019,,,5.0,5.0,le-wagon
256070,False,2019,,,5.0,5.0,le-wagon
256051,False,2019,,FullStack program,5.0,5.0,le-wagon
256038,False,2019,,,5.0,5.0,le-wagon
256030,False,2019,,,5.0,5.0,le-wagon
256029,False,2019,,,5.0,5.0,le-wagon
256028,False,2019,,FullStack program,5.0,5.0,le-wagon
256027,False,2019,,FullStack program,5.0,5.0,le-wagon
256010,False,2019,,FullStack program,5.0,5.0,le-wagon
256004,False,2019,,,4.7,4.0,le-wagon
256003,False,2019,,,5.0,5.0,le-wagon
255999,False,2019,,FullStack program,5.0,5.0,le-wagon
255969,False,2019,,,5.0,5.0,le-wagon
255964,False,2019,,,5.0,,le-wagon
255960,False,2019,,,5.0,5.0,le-wagon
255959,False,2019,,,5.0,5.0,le-wagon
255958,False,2019,,,5.0,5.0,le-wagon
255956,False,2019,,,5.0,5.0,le-wagon
255954,False,2019,,FullStack program,5.0,5.0,le-wagon
255933,False,2019,,FullStack program,5.0,5.0,le-wagon
255902,False,2019,,,5.0,,le-wagon
255781,False,2019,,,5.0,5.0,le-wagon
255706,True,2019,,,5.0,5.0,le-wagon
261002,False,2019,,FullStack program,5.0,5.0,le-wagon
255354,False,2019,,,5.0,,le-wagon
255351,False,2019,,,5.0,5.0,le-wagon
255253,False,2019,,,5.0,5.0,le-wagon
255188,False,2019,,,5.0,5.0,le-wagon
255186,False,2019,,,5.0,5.0,le-wagon
255173,False,2019,,FullStack program,5.0,5.0,le-wagon
255111,False,2019,,,5.0,5.0,le-wagon
255110,False,2019,,,5.0,5.0,le-wagon
255106,False,2019,,,5.0,5.0,le-wagon
255087,False,2019,,,5.0,5.0,le-wagon
255067,False,2019,,FullStack program,5.0,5.0,le-wagon
255066,False,2019,,FullStack program,5.0,5.0,le-wagon
255062,False,2019,,,4.7,4.0,le-wagon
255035,False,2019,,FullStack program,4.7,4.0,le-wagon
254925,False,2019,,,5.0,5.0,le-wagon
254883,False,2019,,,5.0,5.0,le-wagon
254706,False,2018,,,5.0,5.0,le-wagon
254705,False,2019,,,5.0,5.0,le-wagon
254704,False,2019,,,5.0,5.0,le-wagon
254652,False,2017,,,5.0,5.0,le-wagon
254519,False,2019,,,5.0,5.0,le-wagon
254505,False,2019,,,5.0,5.0,le-wagon
254503,False,2019,,,5.0,5.0,le-wagon
254502,False,2019,,,5.0,5.0,le-wagon
254495,False,2019,,,5.0,5.0,le-wagon
254450,False,2019,,,5.0,5.0,le-wagon
254445,False,2019,,,5.0,5.0,le-wagon
254444,False,2019,,,5.0,5.0,le-wagon
254441,False,2019,,,4.7,4.0,le-wagon
254431,False,2019,,,5.0,5.0,le-wagon
254412,False,2019,,,5.0,5.0,le-wagon
254399,False,2019,,,5.0,5.0,le-wagon
254393,False,2019,,,5.0,,le-wagon
254388,False,2019,,,5.0,5.0,le-wagon
254389,True,2019,,,5.0,5.0,le-wagon
254386,False,2019,,,5.0,5.0,le-wagon
254361,False,2019,,,5.0,5.0,le-wagon
254356,False,2019,,,5.0,5.0,le-wagon
254354,False,2019,,,5.0,,le-wagon
254349,True,2019,,,4.3,3.0,le-wagon
254154,False,2019,,,5.0,,le-wagon
254121,False,2019,,,5.0,5.0,le-wagon
254117,False,2019,,,5.0,5.0,le-wagon
253999,False,2019,,FullStack program,5.0,5.0,le-wagon
261001,False,2019,,FullStack program,5.0,5.0,le-wagon
253772,False,2019,,,4.7,4.0,le-wagon
253746,False,2019,,,5.0,5.0,le-wagon
261000,False,2019,,FullStack program,5.0,,le-wagon
253734,False,2019,,,5.0,,le-wagon
253728,False,2019,,,5.0,,le-wagon
253727,False,2018,,,5.0,5.0,le-wagon
253726,False,2019,,,5.0,,le-wagon
253725,False,2019,,,5.0,5.0,le-wagon
253724,False,2019,,,5.0,5.0,le-wagon
253723,True,2019,,,5.0,,le-wagon
253619,True,2019,,,1.0,1.0,le-wagon
253610,False,2019,,,5.0,5.0,le-wagon
253587,False,2019,,,5.0,5.0,le-wagon
253472,False,2019,,,5.0,,le-wagon
253471,False,2019,,,5.0,5.0,le-wagon
253155,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
253136,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
253034,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252931,False,2019,Computer Eng.,FullStack program - 35+ locations,5.0,5.0,le-wagon
252787,False,2019,Dev full-stack,FullStack program - 35+ locations,5.0,5.0,le-wagon
253088,False,2019,Web Developer,FullStack program - 35+ locations,5.0,5.0,le-wagon
253081,False,2019,Web Developper,FullStack program - 35+ locations,5.0,5.0,le-wagon
253057,False,2019,Web Developer,FullStack program - 35+ locations,5.0,5.0,le-wagon
252984,False,2019,Fullstack Developer,FullStack program - 35+ locations,5.0,5.0,le-wagon
253020,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252886,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252877,False,2019,Analyst,FullStack program - 35+ locations,4.7,4.0,le-wagon
252686,False,2019,Web Developer,FullStack program - 35+ locations,5.0,5.0,le-wagon
252238,True,2018,Software Engineer,FullStack program - 35+ locations,4.5,,le-wagon
253105,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
253091,False,2019,Software Dev,FullStack program - 35+ locations,5.0,5.0,le-wagon
253061,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252912,False,2019,Software Developer,FullStack program - 35+ locations,4.7,4.0,le-wagon
252773,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252696,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252558,False,2019,CEO,FullStack program - 35+ locations,5.0,5.0,le-wagon
252556,False,2019,,FullStack program - 35+ locations,5.0,,le-wagon
252438,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252401,True,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252396,False,2019,Marketing Coordinator ,FullStack program - 35+ locations,5.0,5.0,le-wagon
252229,False,2019,Teacher Assistant,FullStack program - 35+ locations,5.0,5.0,le-wagon
252226,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
252222,False,2018,Full Stack Developer,FullStack program - 35+ locations,5.0,5.0,le-wagon
253252,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
253228,False,2019,Freelance,FullStack program - 35+ locations,5.0,5.0,le-wagon
253175,False,2019,,FullStack program - 35+ locations,4.7,4.0,le-wagon
253150,False,2019,Full stack developer,FullStack program - 35+ locations,5.0,5.0,le-wagon
250897,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250894,False,2019,Web developer fullstack,FullStack program - 35+ locations,5.0,5.0,le-wagon
250871,False,2019,,FullStack program - 35+ locations,4.7,4.0,le-wagon
250869,False,2019,,FullStack program - 35+ locations,4.7,5.0,le-wagon
250836,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250833,False,2018,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250831,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250829,False,2019,,FullStack program - 35+ locations,5.0,,le-wagon
250813,True,2019,,FullStack program - 35+ locations,3.3,2.0,le-wagon
250812,False,2019,Product Manager,FullStack program - 35+ locations,5.0,5.0,le-wagon
250804,False,2019,CTO,FullStack program - 35+ locations,5.0,5.0,le-wagon
250798,False,2019,Teaching Assistant @ Le Wagon,FullStack program - 35+ locations,5.0,5.0,le-wagon
250796,False,2019,,FullStack program - 35+ locations,5.0,,le-wagon
250794,False,2019,Junior web-developer,FullStack program - 35+ locations,4.7,4.0,le-wagon
250776,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250754,False,2019,,FullStack program - 35+ locations,3.7,1.0,le-wagon
250711,False,2018,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250710,True,2019,Software dev,FullStack program - 35+ locations,4.7,4.0,le-wagon
250709,False,2019,developer,FullStack program - 35+ locations,4.7,4.0,le-wagon
250708,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250707,False,2019,Web Developer,FullStack program - 35+ locations,5.0,,le-wagon
250701,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250689,False,2018,,FullStack program - 35+ locations,5.0,5.0,le-wagon
250686,False,2019,,FullStack program - 35+ locations,5.0,5.0,le-wagon
